Cod_setor,Situacao_setor,V001,V060,V061,maioria
250640005000018,1,158,22,11,Homens
250640005000019,8,6,X,X,Mulheres
250640005000020,8,67,5,4,Homens
250640005000021,8,2,X,X,Mulheres
250640005000022,8,113,7,6,Homens
250650905000001,1,349,57,26,Homens
250650905000002,1,304,47,12,Homens
250650905000003,8,160,10,22,Mulheres
250650905000004,8,129,5,17,Homens
250660805000001,1,232,33,20,Homens
250660805000002,1,310,49,15,Homens
250660805000003,1,287,45,13,Homens
250660805000004,1,258,29,20,Homens
250660805000005,8,173,6,9,Mulheres
250660805000006,8,87,2,12,Homens
250660805000007,8,99,6,6,Mulheres
250660805000008,5,61,7,5,Homens
250660805000009,8,112,4,5,Mulheres
250660810000001,1,67,10,4,Mulheres
250660810000002,8,84,5,8,Mulheres
250670705000001,1,420,36,23,Homens
250670705000002,1,289,41,21,Homens
250670705000003,1,440,44,20,Homens
250670705000004,8,138,5,8,Mulheres
250670705000005,8,185,17,7,Mulheres
250670705000006,8,152,11,9,Mulheres
250670705000007,8,96,6,8,Mulheres
250670705000008,8,84,5,3,Homens
250670705000009,8,42,3,4,Mulheres
250670705000010,8,106,3,12,Homens
250670705000011,8,62,2,2,Mulheres
250670705000012,5,89,10,5,Mulheres
250670715000001,1,264,23,13,Homens
250670715000002,8,54,3,2,Homens
250670715000003,8,129,6,5,Homens
250670715000004,8,94,2,4,Mulheres
250670715000005,8,155,3,11,Homens
250670715000006,8,56,2,0,Homens
250670715000007,8,55,2,4,Mulheres
250680605000001,1,306,40,15,Homens
250680605000002,1,278,31,18,Homens
250680605000003,1,158,23,11,Homens
250680605000004,1,366,46,13,Homens
250680605000005,1,281,35,18,Homens
250680605000006,1,310,34,19,Homens
250680605000007,1,279,31,23,Homens
250680605000008,1,265,24,15,Homens
250680605000009,1,332,34,17,Homens
250680605000010,1,408,34,34,Mulheres
250680605000011,8,174,12,10,Homens
250680605000012,8,128,6,4,Homens
250680605000013,8,318,14,21,Mulheres
250680605000014,8,300,17,21,Mulheres
250680605000015,1,285,45,25,Homens
250680605000016,5,134,7,8,Mulheres
250680607000001,1,195,26,13,Homens
250680607000002,5,203,37,11,Homens
250680607000003,8,215,17,13,Homens
250680607000004,8,326,40,29,Homens
250690505000001,1,301,48,21,Homens
250690505000002,1,215,27,20,Homens
250690505000003,1,226,32,10,Homens
250690505000004,1,278,44,22,Homens
250690505000005,1,298,44,25,Homens
250690505000006,1,190,25,13,Homens
250690505000007,1,231,36,12,Homens
250690505000008,1,346,53,21,Homens
250690505000009,1,211,19,13,Homens
250690505000010,1,281,39,22,Homens
250690505000011,1,242,26,20,Homens
250690505000012,1,232,20,16,Homens
250690505000013,1,334,40,17,Homens
250690505000014,1,257,44,22,Homens
250690505000015,1,244,39,14,Homens
250690505000016,1,195,21,12,Homens
250690505000017,1,314,28,34,Mulheres
250690505000018,1,274,28,17,Homens
250690505000019,1,221,21,18,Homens
250690505000020,1,264,32,20,Homens
250690505000021,1,379,41,33,Homens
250690505000022,8,252,24,8,Mulheres
250690505000023,5,228,21,18,Homens
250690505000024,8,103,4,7,Mulheres
250690505000025,8,238,10,14,Mulheres
250690505000026,1,202,20,13,Homens
250690510000001,1,308,32,20,Homens
250690510000002,8,78,4,8,Mulheres
250690510000003,5,76,11,7,Mulheres
250690510000004,8,52,3,6,Mulheres
250690515000001,1,83,9,5,Homens
250690515000002,8,200,13,9,Mulheres
250690515000003,8,128,11,11,Mulheres
250700205000001,1,291,64,22,Homens
250700205000002,1,378,32,28,Homens
250700205000003,1,288,31,17,Homens
250700205000004,1,331,35,12,Homens
250700205000005,1,289,45,27,Homens
250700205000006,1,404,45,22,Homens
250700205000007,1,399,24,22,Homens
250700205000008,1,344,21,13,Homens
250700205000009,1,250,40,19,Homens
250700205000010,1,296,29,13,Homens
250700205000011,1,278,39,19,Homens
250700205000012,1,380,40,18,Homens
250700205000013,1,293,30,20,Homens
250700205000014,1,278,35,19,Homens
250700205000015,8,95,5,5,Mulheres
250700205000016,8,138,4,16,Homens
250700205000017,8,99,3,4,Mulheres
250700205000018,8,120,4,7,Mulheres
250700205000019,8,115,3,10,Homens
250700205000020,8,115,3,15,Homens
250700205000021,8,117,1,10,Mulheres
250700205000022,8,119,4,7,Mulheres
250700205000023,8,63,3,6,Mulheres
250700205000024,8,203,11,14,Mulheres
250700205000025,8,38,1,7,Mulheres
250700205000026,8,159,5,2,Homens
250700205000027,1,303,39,16,Homens
250700205000028,1,286,9,7,Homens
250710105000001,1,247,34,14,Homens
250710105000002,1,297,33,16,Homens
250710105000003,1,276,30,21,Homens
250710105000004,1,280,21,17,Homens
250710105000005,1,254,18,20,Mulheres
250710105000006,1,317,29,10,Homens
250710105000007,1,403,34,26,Homens
250710105000008,1,377,28,23,Homens
250710105000009,1,213,21,10,Homens
250710105000010,8,125,4,11,Homens
250710105000011,8,160,4,7,Mulheres
250710105000012,8,282,15,18,Mulheres
250710105000013,8,127,7,13,Homens
250710105000014,8,56,0,3,Mulheres
250710105000015,8,150,7,5,Homens
250710105000016,8,103,4,8,Mulheres
250710105000017,8,119,4,7,Mulheres
250710105000018,8,156,4,8,Mulheres
250710105000019,8,113,7,6,Homens
250710105000020,8,155,6,9,Mulheres
250710105000021,1,311,31,25,Homens
250710105000022,1,214,13,14,Mulheres
250710105000023,8,61,0,5,Mulheres
250720005000001,1,105,14,6,Mulheres
250720005000002,1,423,46,32,Homens
250720005000003,1,364,42,22,Homens
250720005000004,1,215,34,11,Homens
250720005000005,1,319,17,15,Homens
250720005000006,8,283,15,24,Mulheres
250720005000007,8,92,4,6,Mulheres
250720005000008,5,78,3,3,Mulheres
250720005000009,8,251,19,16,Homens
250720005000010,8,223,12,13,Mulheres
250720005000011,8,63,3,3,Mulheres
250720005000012,5,69,9,4,Homens
250720005000013,1,241,19,21,Mulheres
250720005000014,5,116,13,7,Mulheres
250730905000001,1,281,39,32,Homens
250730905000002,1,183,22,8,Mulheres
250730905000003,1,313,41,31,Homens
250730905000004,1,212,38,13,Homens
250730905000005,1,208,13,5,Mulheres
250730905000006,8,135,8,13,Homens
250730905000007,8,133,8,15,Homens
250730905000008,8,40,4,6,Mulheres
250730905000009,8,89,3,10,Homens
250730905000010,8,113,6,9,Mulheres
250730905000011,8,74,1,10,Mulheres
250730905000012,8,105,7,17,Homens
250730905000013,1,208,20,17,Homens
250730905000014,1,168,18,15,Homens
250730905000015,1,157,21,12,Homens
250730905000016,1,226,33,12,Homens
250730905000017,1,188,18,15,Homens
250730905000018,8,126,6,14,Homens
250730905000019,8,114,11,12,Mulheres
250730905000020,8,227,23,28,Mulheres
250730910000001,1,315,39,22,Homens
250730910000002,8,84,5,13,Homens
250730910000003,8,198,6,13,Homens
250730910000004,8,95,10,5,Mulheres
250730910000005,8,99,4,10,Homens
250740805000001,1,212,17,6,Mulheres
250740805000002,1,158,23,2,Homens
250740805000003,1,241,19,10,Homens
250740805000004,8,203,13,2,Mulheres
250740805000005,8,127,4,7,Mulheres
250740805000006,8,153,4,5,Mulheres
250740805000007,8,193,11,15,Mulheres
250740805000008,5,82,1,0,Homens
250740805000009,1,271,29,13,Homens
250740805000010,1,210,28,10,Homens
250740805000011,1,263,22,10,Homens
250750705000001,1,96,16,3,Mulheres
250750705000002,1,284,32,17,Homens
250750705000003,1,187,28,11,Homens
250750705000004,1,86,7,7,Mulheres
250750705000005,1,324,37,24,Homens
250750705000006,1,243,29,12,Homens
250750705000007,1,306,38,10,Homens
250750705000008,1,286,35,15,Homens
250750705000009,1,134,13,11,Homens
250750705000010,1,244,23,20,Homens
250750705000011,1,359,25,23,Homens
250750705000012,1,219,23,10,Homens
250750705000013,1,325,26,12,Homens
250750705000014,1,270,26,12,Homens
250750705000015,1,172,13,9,Mulheres
250750705000016,1,376,55,17,Homens
250750705000018,1,29,0,5,Mulheres
250750705000019,1,217,29,12,Homens
250750705000020,1,257,58,13,Homens
250750705000021,1,333,67,27,Homens
250750705000022,1,320,77,26,Homens
250750705000023,1,284,44,17,Homens
250750705000024,1,196,30,13,Homens
250750705000025,1,277,28,13,Homens
250750705000026,1,293,47,21,Homens
250750705000027,1,332,54,24,Homens
250750705000028,1,293,56,26,Homens
250750705000029,1,255,44,18,Homens
250750705000030,1,553,68,27,Homens
250750705000031,1,153,26,4,Mulheres
250750705000032,1,184,34,7,Mulheres
250750705000033,1,288,39,17,Homens
250750705000034,1,347,73,31,Homens
250750705000035,1,161,33,8,Mulheres
250750705000036,1,263,51,22,Homens
250750705000037,1,126,33,6,Mulheres
250750705000038,1,312,63,44,Homens
250750705000039,1,317,63,20,Homens
250750705000040,1,217,34,14,Homens
250750705000041,1,333,69,16,Homens
250750705000042,1,267,47,26,Homens
250750705000043,1,217,29,14,Homens
250750705000044,1,213,41,5,Mulheres
250750705000045,1,261,43,14,Homens
250750705000046,1,199,32,6,Mulheres
250750705000047,1,373,60,17,Homens
250750705000048,1,260,62,29,Homens
250750705000049,1,187,9,15,Homens
250750705000050,1,82,4,3,Homens
250750705000051,1,402,54,34,Homens
250750705000052,1,267,36,20,Homens
250750705000053,1,282,34,18,Homens
250750705000054,1,189,20,10,Homens
250750705000055,1,275,47,20,Homens
250750705000056,1,216,36,17,Homens
250750705000057,1,353,45,19,Homens
250750705000058,1,185,25,12,Homens
250750705000059,1,245,44,15,Homens
250750705000060,1,333,49,34,Homens
250750705000061,1,316,59,25,Homens
250750705000062,1,309,32,16,Homens
250750705000063,1,350,49,13,Homens
250750705000064,1,191,27,11,Homens
250750705000065,1,254,39,25,Homens
250750705000066,1,269,25,24,Homens
250750705000067,1,99,7,10,Homens
250750705000068,1,287,24,24,Mulheres
250750705000069,1,316,23,21,Homens
250750705000070,1,161,13,11,Homens
250750705000071,1,319,47,36,Homens
250750705000072,1,292,85,39,Homens
250750705000073,1,173,51,29,Homens
250750705000074,1,207,54,36,Homens
250750705000075,1,136,37,25,Homens
250750705000076,1,299,24,7,Mulheres
250750705000077,1,346,39,20,Homens
250750705000078,1,371,34,18,Homens
250750705000079,1,374,41,23,Homens
250750705000080,1,269,33,10,Homens
250750705000081,1,248,28,17,Homens
250750705000082,1,202,12,12,Mulheres
250750705000083,1,385,30,16,Homens
250750705000084,1,286,21,17,Homens
250750705000085,1,345,30,18,Homens
250750705000086,1,257,30,8,Mulheres
250750705000087,1,343,50,25,Homens
250750705000088,1,305,40,3,Homens
250750705000089,1,221,29,13,Homens
250750705000090,1,281,26,9,Mulheres
250750705000091,1,152,12,8,Mulheres
250750705000092,1,181,12,14,Mulheres
250750705000093,1,247,38,27,Homens
250750705000094,1,153,13,16,Mulheres
250750705000095,1,335,25,14,Homens
250750705000096,1,297,17,14,Homens
250750705000097,1,398,34,16,Homens
250750705000098,1,364,33,14,Homens
250750705000099,1,319,38,21,Homens
250750705000100,1,239,20,6,Mulheres
250750705000101,1,229,29,11,Homens
250750705000102,1,295,19,21,Mulheres
250750705000103,1,143,7,15,Homens
250750705000104,1,279,31,21,Homens
250750705000105,1,273,22,9,Mulheres
250750705000106,1,293,41,12,Homens
250750705000107,1,101,8,6,Homens
250750705000108,1,214,13,19,Mulheres
250750705000109,1,110,11,7,Mulheres
250750705000110,1,222,21,19,Homens
250750705000111,1,323,32,21,Homens
250750705000112,1,219,16,14,Homens
250750705000113,1,173,27,4,Mulheres
250750705000114,1,219,18,13,Homens
250750705000115,1,160,21,8,Mulheres
250750705000116,1,101,12,7,Mulheres
250750705000117,1,193,32,13,Homens
250750705000118,1,171,43,11,Homens
250750705000119,1,289,45,15,Homens
250750705000120,1,316,42,16,Homens
250750705000121,1,174,17,6,Mulheres
250750705000122,1,280,31,19,Homens
250750705000123,1,281,23,18,Homens
250750705000124,1,210,27,13,Homens
250750705000125,1,260,32,21,Homens
250750705000126,1,202,34,13,Homens
250750705000127,1,153,26,11,Homens
250750705000128,1,156,14,14,Mulheres
250750705000129,1,343,35,18,Homens
250750705000130,1,210,31,16,Homens
250750705000131,1,221,26,15,Homens
250750705000132,1,367,34,32,Homens
250750705000133,1,280,39,25,Homens
250750705000134,1,197,43,9,Mulheres
250750705000135,1,176,25,16,Homens
250750705000136,1,150,20,15,Homens
250750705000137,1,157,20,10,Homens
250750705000138,1,306,23,23,Mulheres
250750705000139,1,103,15,4,Mulheres
250750705000140,1,91,22,6,Mulheres
250750705000141,1,237,66,17,Homens
250750705000142,1,59,9,4,Homens
250750705000143,1,169,35,11,Homens
250750705000144,1,181,32,36,Mulheres
250750705000145,1,112,22,9,Mulheres
250750705000146,1,156,31,5,Mulheres
250750705000147,1,127,27,15,Homens
250750705000148,1,174,30,19,Homens
250750705000149,1,192,41,16,Homens
250750705000150,1,291,56,19,Homens
250750705000151,1,240,39,10,Homens
250750705000152,1,316,57,25,Homens
250750705000153,1,195,27,11,Homens
250750705000154,1,272,37,10,Homens
250750705000155,1,206,17,10,Homens
250750705000156,1,251,29,13,Homens
250750705000157,1,169,41,4,Homens
250750705000158,1,139,30,16,Homens
250750705000159,1,204,31,10,Homens
250750705000160,1,55,6,3,Homens
250750705000161,1,236,31,22,Homens
250750705000162,1,120,22,4,Mulheres
250750705000163,1,267,66,28,Homens
250750705000164,1,216,58,28,Homens
250750705000165,1,234,47,16,Homens
250750705000166,1,106,11,8,Mulheres
250750705000167,1,289,61,26,Homens
250750705000168,1,308,58,44,Homens
250750705000169,1,288,80,27,Homens
250750705000170,1,89,14,16,Mulheres
250750705000171,1,265,42,32,Homens
250750705000172,1,240,56,12,Homens
250750705000173,1,308,25,15,Homens
250750705000174,1,289,25,16,Homens
250750705000175,1,268,29,17,Homens
250750705000176,1,263,21,15,Homens
250750705000177,1,379,22,31,Mulheres
250750705000178,1,195,18,3,Mulheres
250750705000179,1,260,30,14,Homens
250750705000180,1,260,29,8,Mulheres
250750705000181,1,269,53,6,Mulheres
250750705000182,1,313,32,13,Homens
250750705000183,1,246,30,9,Mulheres
250750705000184,1,274,41,19,Homens
250750705000185,1,445,36,21,Homens
250750705000186,1,264,33,2,Homens
250750705000187,1,256,35,13,Homens
250750705000188,1,276,32,9,Mulheres
250750705000189,1,274,29,12,Homens
250750705000190,1,294,26,14,Homens
250750705000191,1,126,18,3,Mulheres
250750705000192,1,294,31,20,Homens
250750705000193,1,321,37,13,Homens
250750705000194,1,232,25,10,Homens
250750705000195,1,264,49,26,Homens
250750705000196,1,149,21,4,Mulheres
250750705000197,1,278,33,13,Homens
250750705000198,1,244,23,11,Homens
250750705000199,1,233,17,27,Mulheres
250750705000200,1,165,8,5,Homens
250750705000201,1,163,15,16,Mulheres
250750705000202,1,433,37,44,Mulheres
250750705000203,1,265,18,8,Mulheres
250750705000204,1,172,20,9,Mulheres
250750705000205,1,271,22,8,Mulheres
250750705000206,1,367,27,17,Homens
250750705000207,1,298,33,20,Homens
250750705000208,1,108,12,5,Mulheres
250750705000209,1,207,17,4,Mulheres
250750705000210,1,222,17,9,Mulheres
250750705000211,1,247,34,8,Mulheres
250750705000212,1,274,28,11,Homens
250750705000213,1,330,36,24,Homens
250750705000214,1,183,12,6,Mulheres
250750705000215,1,187,20,7,Mulheres
250750705000216,1,229,14,13,Homens
250750705000217,1,250,27,10,Homens
250750705000218,1,271,27,14,Homens
250750705000219,1,257,20,11,Homens
250750705000220,1,74,1,3,Mulheres
250750705000221,1,172,16,15,Homens
250750705000222,1,274,24,8,Mulheres
250750705000223,1,292,32,8,Mulheres
250750705000224,1,256,24,10,Homens
250750705000225,1,118,9,3,Homens
250750705000226,1,200,19,8,Mulheres
250750705000227,1,226,29,11,Homens
250750705000228,1,190,21,15,Homens
250750705000229,1,100,11,4,Mulheres
250750705000230,1,403,64,38,Homens
250750705000231,1,219,29,17,Homens
250750705000232,1,296,28,23,Homens
250750705000233,1,304,33,19,Homens
250750705000234,1,379,47,24,Homens
250750705000235,1,209,24,17,Homens
250750705000236,1,327,38,11,Homens
250750705000237,1,265,27,17,Homens
250750705000238,1,279,32,15,Homens
250750705000239,1,174,12,14,Mulheres
250750705000240,1,247,25,13,Homens
250750705000241,1,197,15,10,Homens
250750705000242,1,266,36,20,Homens
250750705000243,1,180,24,9,Mulheres
250750705000244,1,249,27,12,Homens
250750705000245,1,102,6,5,Homens
250750705000246,1,217,22,17,Homens
250750705000247,1,350,40,14,Homens
250750705000248,1,232,20,15,Homens
250750705000249,1,114,9,5,Homens
250750705000250,1,287,28,23,Homens
250750705000251,1,183,12,14,Mulheres
250750705000252,1,184,20,15,Homens
250750705000253,1,183,19,13,Homens
250750705000254,1,147,11,8,Mulheres
250750705000255,1,173,18,8,Mulheres
250750705000256,1,125,13,4,Mulheres
250750705000257,1,139,7,9,Mulheres
250750705000258,1,90,6,5,Homens
250750705000259,1,241,28,12,Homens
250750705000260,1,360,42,32,Homens
250750705000261,1,324,43,28,Homens
250750705000262,1,55,4,4,Mulheres
250750705000263,1,63,4,14,Homens
250750705000264,1,185,10,16,Mulheres
250750705000265,1,175,15,12,Homens
250750705000266,1,37,3,11,Homens
250750705000267,1,117,17,24,Mulheres
250750705000268,1,183,35,18,Homens
250750705000269,1,259,53,25,Homens
250750705000270,1,109,18,5,Mulheres
250750705000271,1,374,38,28,Homens
250750705000272,1,277,42,22,Homens
250750705000273,1,233,23,11,Homens
250750705000274,1,198,14,23,Mulheres
250750705000275,1,231,15,13,Homens
250750705000276,1,235,23,18,Homens
250750705000277,1,189,26,5,Mulheres
250750705000278,1,51,5,3,Homens
250750705000279,1,298,62,14,Homens
250750705000280,1,302,42,22,Homens
250750705000281,1,195,26,13,Homens
250750705000282,1,181,15,17,Mulheres
250750705000283,1,133,22,7,Mulheres
250750705000284,1,238,27,4,Mulheres
250750705000285,1,313,43,10,Homens
250750705000286,1,346,56,16,Homens
250750705000287,1,383,62,18,Homens
250750705000288,1,255,20,6,Mulheres
250750705000289,1,201,7,15,Homens
250750705000290,1,286,34,14,Homens
250750705000291,1,273,27,10,Homens
250750705000292,1,167,23,17,Homens
250750705000293,1,255,40,9,Mulheres
250750705000294,1,200,26,11,Homens
250750705000295,1,230,36,23,Homens
250750705000296,1,234,29,21,Homens
250750705000297,1,229,50,12,Homens
250750705000298,1,319,40,26,Homens
250750705000299,1,339,38,18,Homens
250750705000300,1,262,37,18,Homens
250750705000301,1,431,36,32,Homens
250750705000302,1,286,42,19,Homens
250750705000303,1,224,32,14,Homens
250750705000304,1,169,13,2,Mulheres
250750705000305,1,273,27,23,Homens
250750705000306,1,248,22,25,Mulheres
250750705000307,1,93,11,6,Mulheres
250750705000308,1,126,X,X,Mulheres
250750705000309,1,137,8,9,Mulheres
250750705000310,1,263,38,9,Mulheres
250750705000311,1,301,35,14,Homens
250750705000312,1,92,22,10,Homens
250750705000313,1,316,25,31,Mulheres
250750705000314,1,180,32,6,Mulheres
250750705000315,1,195,27,7,Mulheres
250750705000316,1,209,46,19,Homens
250750705000317,1,206,30,17,Homens
250750705000318,1,177,41,16,Homens
250750705000319,1,122,28,3,Mulheres
250750705000320,1,210,26,13,Homens
250750705000321,1,189,14,4,Mulheres
250750705000322,1,375,34,22,Homens
250750705000323,1,262,26,13,Homens
250750705000324,1,183,7,11,Homens
250750705000325,1,298,27,9,Mulheres
250750705000326,1,94,14,6,Mulheres
250750705000327,1,167,14,7,Mulheres
250750705000328,1,215,20,15,Homens
250750705000329,1,327,44,15,Homens
250750705000330,1,286,32,12,Homens
250750705000331,1,167,22,11,Homens
250750705000332,1,174,18,9,Mulheres
250750705000333,1,215,26,7,Mulheres
250750705000334,1,199,33,5,Mulheres
250750705000335,1,343,55,22,Homens
250750705000336,1,189,27,14,Homens
250750705000337,1,287,36,16,Homens
250750705000338,1,238,26,10,Homens
250750705000339,1,269,29,15,Homens
250750705000340,1,353,39,20,Homens
250750705000341,1,269,24,17,Homens
250750705000342,1,253,33,8,Mulheres
250750705000343,1,313,25,17,Homens
250750705000344,1,280,36,16,Homens
250750705000345,1,220,33,3,Homens
250750705000346,1,372,44,17,Homens
250750705000347,1,363,51,9,Mulheres
250750705000348,1,207,22,23,Mulheres
250750705000349,1,260,37,10,Homens
250750705000350,1,279,43,18,Homens
250750705000351,1,266,48,20,Homens
250750705000352,1,215,35,14,Homens
250750705000353,1,177,26,21,Homens
250750705000354,1,363,26,22,Homens
250750705000355,1,166,18,14,Homens
250750705000356,1,212,12,12,Mulheres
250750705000357,1,281,17,13,Homens
250750705000358,1,189,21,13,Homens
